"lat","lng","year","freq","city","state","state_code","mean_dur"
26.0789,-80.287,2015,2,"davie","florida","FL",300
26.0789,-80.287,2016,3,"davie","florida","FL",210
26.0789,-80.287,2017,1,"davie","florida","FL",432000
26.0789,-80.287,2019,3,"davie","florida","FL",180
26.0789,-80.287,2020,3,"davie","florida","FL",90
26.0789,-80.287,2021,2,"davie","florida","FL",150
26.1006,-80.4054,2008,1,"weston","florida","FL",864000
26.1006,-80.4054,2009,1,"weston","florida","FL",7200
26.1006,-80.4054,2010,1,"weston","florida","FL",2592000
26.1006,-80.4054,2011,2,"weston","florida","FL",432060
26.1006,-80.4054,2012,3,"weston","florida","FL",630
26.1006,-80.4054,2013,2,"weston","florida","FL",150
26.1006,-80.4054,2014,1,"weston","florida","FL",NA
26.1006,-80.4054,2015,4,"weston","florida","FL",240
26.1006,-80.4054,2016,2,"weston","florida","FL",648150
26.1006,-80.4054,2017,2,"weston","florida","FL",1470
26.1006,-80.4054,2020,2,"weston","florida","FL",432300
26.1075,-97.2967,2009,2,"laguna vista","texas","TX",300
26.1218,-97.1703,2000,1,"south padre island","texas","TX",691200
26.1218,-97.1703,2008,2,"south padre island","texas","TX",1296300
26.126,-80.2617,1977,1,"plantation","florida","FL",900
26.126,-80.2617,2008,2,"plantation","florida","FL",1296360
26.126,-80.2617,2009,1,"plantation","florida","FL",600
26.126,-80.2617,2011,1,"plantation","florida","FL",1200
26.126,-80.2617,2012,3,"plantation","florida","FL",105
26.126,-80.2617,2013,6,"plantation","florida","FL",108500
26.126,-80.2617,2014,2,"plantation","florida","FL",86520
26.126,-80.2617,2015,2,"plantation","florida","FL",210
26.126,-80.2617,2016,1,"plantation","florida","FL",180
26.126,-80.2617,2017,2,"plantation","florida","FL",131400
26.126,-80.2617,2020,3,"plantation","florida","FL",6480000
26.1298,-97.644,2010,1,"san benito","texas","TX",540
26.1298,-97.644,2011,2,"san benito","texas","TX",648005
26.1298,-97.644,2015,1,"san benito","texas","TX",1296000
26.1324,-97.397,2011,1,"bayview","texas","TX",259200
26.1412,-80.1464,1967,1,"fort lauderdale","florida","FL",180
26.1412,-80.1464,1969,1,"fort lauderdale","florida","FL",300
26.1412,-80.1464,1976,1,"fort lauderdale","florida","FL",480
26.1412,-80.1464,1981,1,"fort lauderdale","florida","FL",NA
26.1412,-80.1464,1985,1,"fort lauderdale","florida","FL",240
26.1412,-80.1464,2004,1,"fort lauderdale","florida","FL",1200
26.1412,-80.1464,2006,2,"fort lauderdale","florida","FL",432150
26.1412,-80.1464,2007,2,"fort lauderdale","florida","FL",216002
26.1412,-80.1464,2008,7,"fort lauderdale","florida","FL",283962.857142857
26.1412,-80.1464,2009,2,"fort lauderdale","florida","FL",180
26.1412,-80.1464,2010,3,"fort lauderdale","florida","FL",144450
26.1412,-80.1464,2011,1,"fort lauderdale","florida","FL",300
26.1412,-80.1464,2012,1,"fort lauderdale","florida","FL",5184000
26.1412,-80.1464,2013,7,"fort lauderdale","florida","FL",390
26.1412,-80.1464,2014,4,"fort lauderdale","florida","FL",756075
26.1412,-80.1464,2015,2,"fort lauderdale","florida","FL",451
26.1412,-80.1464,2016,6,"fort lauderdale","florida","FL",144510
26.1412,-80.1464,2017,5,"fort lauderdale","florida","FL",348
26.1412,-80.1464,2018,3,"fort lauderdale","florida","FL",864000
26.1412,-80.1464,2019,6,"fort lauderdale","florida","FL",1514790
26.1412,-80.1464,2020,7,"fort lauderdale","florida","FL",124037.142857143
26.1412,-80.1464,NA,1,"fort lauderdale","florida","FL",240
26.1504,-81.7936,2004,1,"naples","florida","FL",2400
26.1504,-81.7936,2006,4,"naples","florida","FL",583710
26.1504,-81.7936,2007,1,"naples","florida","FL",432000
26.1504,-81.7936,2008,7,"naples","florida","FL",592689.714285714
26.1504,-81.7936,2009,3,"naples","florida","FL",630
26.1504,-81.7936,2010,4,"naples","florida","FL",195
26.1504,-81.7936,2011,9,"naples","florida","FL",1186585.71428571
26.1504,-81.7936,2012,5,"naples","florida","FL",138
26.1504,-81.7936,2013,10,"naples","florida","FL",895698
26.1504,-81.7936,2014,7,"naples","florida","FL",432365
26.1504,-81.7936,2015,7,"naples","florida","FL",741111.428571429
26.1504,-81.7936,2016,3,"naples","florida","FL",432140
26.1504,-81.7936,2017,5,"naples","florida","FL",870
26.1504,-81.7936,2018,7,"naples","florida","FL",432770
26.1504,-81.7936,2019,9,"naples","florida","FL",594900
26.1504,-81.7936,2020,6,"naples","florida","FL",275
26.1504,-81.7936,2021,1,"naples","florida","FL",NA
26.1504,-81.7936,NA,1,"naples","florida","FL",180
26.1533,-97.9129,1994,1,"mercedes","texas","TX",3600
26.1533,-97.9129,2015,1,"mercedes","texas","TX",1200
26.1544,-97.8255,2006,1,"la feria","texas","TX",240
26.1544,-97.8255,2019,1,"la feria","texas","TX",NA
26.1547,-80.2997,2006,1,"sunrise","florida","FL",259200
26.1547,-80.2997,2010,1,"sunrise","florida","FL",2400
26.1547,-80.2997,2011,1,"sunrise","florida","FL",3600
26.1547,-80.2997,2012,1,"sunrise","florida","FL",1728000
26.1547,-80.2997,2013,1,"sunrise","florida","FL",150
26.1547,-80.2997,2014,12,"sunrise","florida","FL",251814.545454545
26.1547,-80.2997,2015,2,"sunrise","florida","FL",150
26.1547,-80.2997,2016,1,"sunrise","florida","FL",600
26.1547,-80.2997,2019,2,"sunrise","florida","FL",172800
26.1593,-80.1395,2011,1,"wilton manors","florida","FL",432000
26.1593,-80.1395,2013,1,"wilton manors","florida","FL",300
26.1605,-80.2242,2005,1,"lauderhill","florida","FL",60
26.1605,-80.2242,2015,2,"lauderhill","florida","FL",900
26.1605,-80.2242,2016,2,"lauderhill","florida","FL",86400
26.1648,-97.9898,1973,1,"weslaco","texas","TX",864000
26.1648,-97.9898,2009,1,"weslaco","texas","TX",NA
26.1648,-97.9898,2012,1,"weslaco","texas","TX",1728000
26.1648,-97.9898,2013,1,"weslaco","texas","TX",691200
26.1685,-98.1904,2016,1,"pharr","texas","TX",172800
26.178,-80.1528,2010,2,"oakland park","florida","FL",1830
26.178,-80.1528,2012,3,"oakland park","florida","FL",510
26.178,-80.1528,2014,6,"oakland park","florida","FL",981720
26.178,-80.1528,2020,1,"oakland park","florida","FL",3600
26.1811,-98.1177,2008,1,"alamo","texas","TX",600
26.1811,-98.1177,2020,1,"alamo","texas","TX",420
26.1903,-98.152,1993,1,"san juan","texas","TX",240
26.1903,-98.152,2009,1,"san juan","texas","TX",900
26.1917,-97.6976,2004,1,"harlingen","texas","TX",1200
26.1917,-97.6976,2006,1,"harlingen","texas","TX",300
26.1917,-97.6976,2012,1,"harlingen","texas","TX",150
26.1917,-97.6976,2014,1,"harlingen","texas","TX",1728000
26.1917,-97.6976,2020,1,"harlingen","texas","TX",360
26.199,-80.0972,2007,1,"lauderdale-by-the-sea","florida","FL",120
26.199,-80.0972,2011,1,"lauderdale-by-the-sea","florida","FL",1200
26.199,-80.0972,2014,1,"lauderdale-by-the-sea","florida","FL",259200
26.2041,-98.3251,1966,1,"mission","texas","TX",432000
26.2041,-98.3251,2007,1,"mission","texas","TX",1800
26.2041,-98.3251,2014,1,"mission","texas","TX",1500
26.2056,-80.2542,2006,1,"tamarac","florida","FL",35
26.2056,-80.2542,2010,1,"tamarac","florida","FL",5184000
26.2056,-80.2542,2012,1,"tamarac","florida","FL",300
26.2056,-80.2542,2014,3,"tamarac","florida","FL",2730
26.2056,-80.2542,2016,1,"tamarac","florida","FL",120
26.2056,-80.2542,2019,1,"tamarac","florida","FL",180
26.2113,-80.2209,1980,1,"north lauderdale","florida","FL",NA
26.2113,-80.2209,1988,1,"north lauderdale","florida","FL",120
26.2113,-80.2209,2013,1,"north lauderdale","florida","FL",300
26.2113,-80.2209,2014,1,"north lauderdale","florida","FL",300
26.2113,-80.2209,2015,1,"north lauderdale","florida","FL",300
26.2273,-98.2471,2003,1,"mcallen","texas","TX",300
26.2273,-98.2471,2006,1,"mcallen","texas","TX",3600
26.2273,-98.2471,2007,2,"mcallen","texas","TX",600
26.2273,-98.2471,2008,1,"mcallen","texas","TX",180
26.2273,-98.2471,2009,2,"mcallen","texas","TX",225
26.2273,-98.2471,2012,2,"mcallen","texas","TX",756000
26.2273,-98.2471,2014,1,"mcallen","texas","TX",300
26.2273,-98.2471,2020,1,"mcallen","texas","TX",14400
26.2347,-97.5817,2004,1,"rio hondo","texas","TX",NA
26.2347,-97.5817,2013,1,"rio hondo","texas","TX",1800
26.2347,-97.5817,2014,1,"rio hondo","texas","TX",210
26.2428,-80.1312,1970,1,"pompano beach","florida","FL",120
26.2428,-80.1312,2007,1,"pompano beach","florida","FL",259200
26.2428,-80.1312,2008,2,"pompano beach","florida","FL",43500
26.2428,-80.1312,2009,1,"pompano beach","florida","FL",10800
26.2428,-80.1312,2011,2,"pompano beach","florida","FL",1860
26.2428,-80.1312,2012,3,"pompano beach","florida","FL",330
26.2428,-80.1312,2013,4,"pompano beach","florida","FL",405
26.2428,-80.1312,2014,3,"pompano beach","florida","FL",600
26.2428,-80.1312,2016,4,"pompano beach","florida","FL",86800
26.2428,-80.1312,2017,2,"pompano beach","florida","FL",259200
26.2428,-80.1312,2018,1,"pompano beach","florida","FL",900
26.2428,-80.1312,2019,1,"pompano beach","florida","FL",259200
26.2428,-80.1312,2020,6,"pompano beach","florida","FL",259584
26.2428,-80.1312,NA,1,"pompano beach","florida","FL",600
26.2444,-97.7254,2019,1,"combes","texas","TX",180
26.2466,-80.2119,1979,1,"margate","florida","FL",240
26.2466,-80.2119,2007,1,"margate","florida","FL",300
26.2466,-80.2119,2008,2,"margate","florida","FL",864000
26.2466,-80.2119,2012,1,"margate","florida","FL",259200
26.2466,-80.2119,2014,1,"margate","florida","FL",270
26.2466,-80.2119,2019,2,"margate","florida","FL",990
26.2702,-80.2591,1977,1,"coral springs","florida","FL",810
26.2702,-80.2591,1996,1,"coral springs","florida","FL",1296000
26.2702,-80.2591,2008,4,"coral springs","florida","FL",131475
26.2702,-80.2591,2009,4,"coral springs","florida","FL",648090
26.2702,-80.2591,2010,1,"coral springs","florida","FL",2160000
26.2702,-80.2591,2011,3,"coral springs","florida","FL",120
26.2702,-80.2591,2012,6,"coral springs","florida","FL",259488
26.2702,-80.2591,2013,3,"coral springs","florida","FL",350
26.2702,-80.2591,2014,12,"coral springs","florida","FL",432
26.2702,-80.2591,2015,3,"coral springs","florida","FL",300
26.2702,-80.2591,2018,2,"coral springs","florida","FL",420
26.2702,-80.2591,2019,2,"coral springs","florida","FL",304200
26.2702,-80.2591,2020,4,"coral springs","florida","FL",43500
26.2752,-98.5644,2010,1,"sullivan city","texas","TX",240
26.2752,-98.5644,2013,1,"sullivan city","texas","TX",240
26.2785,-80.0891,2007,1,"lighthouse point","florida","FL",480
26.2803,-80.1842,2008,1,"coconut creek","florida","FL",NA
26.2803,-80.1842,2012,1,"coconut creek","florida","FL",60
26.2803,-80.1842,2014,1,"coconut creek","florida","FL",300
26.2803,-80.1842,2015,1,"coconut creek","florida","FL",300
26.2803,-80.1842,2016,1,"coconut creek","florida","FL",2100
26.2803,-80.1842,2017,1,"coconut creek","florida","FL",2700
26.2803,-80.1842,2019,1,"coconut creek","florida","FL",300
26.2803,-80.1842,2020,2,"coconut creek","florida","FL",780
26.2803,-80.1842,NA,1,"coconut creek","florida","FL",NA
26.305,-80.1277,1998,1,"deerfield beach","florida","FL",450
26.305,-80.1277,2005,1,"deerfield beach","florida","FL",2592000
26.305,-80.1277,2006,1,"deerfield beach","florida","FL",864000
26.305,-80.1277,2010,2,"deerfield beach","florida","FL",130500
26.305,-80.1277,2011,1,"deerfield beach","florida","FL",300
26.305,-80.1277,2012,1,"deerfield beach","florida","FL",150
26.305,-80.1277,2014,3,"deerfield beach","florida","FL",180
26.305,-80.1277,2015,3,"deerfield beach","florida","FL",200
26.305,-80.1277,2016,2,"deerfield beach","florida","FL",43290
26.305,-80.1277,2019,1,"deerfield beach","florida","FL",120
26.3197,-98.1596,2007,1,"edinburg","texas","TX",900
26.3197,-98.1596,2008,2,"edinburg","texas","TX",180
26.3197,-98.1596,2009,1,"edinburg","texas","TX",900
26.3197,-98.1596,2010,1,"edinburg","texas","TX",300
26.3197,-98.1596,2011,1,"edinburg","texas","TX",120
26.3197,-98.1596,2014,1,"edinburg","texas","TX",432000
26.3197,-98.1596,2018,1,"edinburg","texas","TX",2160000
26.3218,-80.2533,1997,1,"parkland","florida","FL",12
26.3218,-80.2533,2006,1,"parkland","florida","FL",150
26.3218,-80.2533,2013,1,"parkland","florida","FL",7776000
26.3218,-80.2533,2014,2,"parkland","florida","FL",225
26.3218,-80.2533,2018,1,"parkland","florida","FL",864000
26.3218,-80.2533,2019,1,"parkland","florida","FL",300
26.3559,-81.7861,2003,1,"bonita springs","florida","FL",180
26.3559,-81.7861,2007,1,"bonita springs","florida","FL",2250
26.3559,-81.7861,2009,1,"bonita springs","florida","FL",259200
26.3559,-81.7861,2010,1,"bonita springs","florida","FL",390
26.3559,-81.7861,2012,1,"bonita springs","florida","FL",180
26.3559,-81.7861,2013,2,"bonita springs","florida","FL",541800
26.3559,-81.7861,2015,2,"bonita springs","florida","FL",210
26.3559,-81.7861,2016,1,"bonita springs","florida","FL",259200
26.3752,-80.108,2004,1,"boca raton","florida","FL",7200
26.3752,-80.108,2006,1,"boca raton","florida","FL",180
26.3752,-80.108,2007,1,"boca raton","florida","FL",300
26.3752,-80.108,2008,1,"boca raton","florida","FL",734400
26.3752,-80.108,2009,4,"boca raton","florida","FL",91822.5
26.3752,-80.108,2010,3,"boca raton","florida","FL",580
26.3752,-80.108,2011,2,"boca raton","florida","FL",3891600
26.3752,-80.108,2012,3,"boca raton","florida","FL",1320
26.3752,-80.108,2013,10,"boca raton","florida","FL",160731.428571429
26.3752,-80.108,2014,12,"boca raton","florida","FL",501
26.3752,-80.108,2015,3,"boca raton","florida","FL",9060
26.3752,-80.108,2016,3,"boca raton","florida","FL",720040
26.3752,-80.108,2017,1,"boca raton","florida","FL",900
26.3752,-80.108,2018,1,"boca raton","florida","FL",240
26.3752,-80.108,2019,2,"boca raton","florida","FL",1944150
26.3752,-80.108,2020,3,"boca raton","florida","FL",1296360
26.3752,-80.108,2021,1,"boca raton","florida","FL",60
26.3752,-80.108,NA,1,"boca raton","florida","FL",240
26.4277,-81.7951,2006,1,"estero","florida","FL",300
26.4277,-81.7951,2010,1,"estero","florida","FL",518400
26.4277,-81.7951,2012,1,"estero","florida","FL",2850
26.4277,-81.7951,2013,1,"estero","florida","FL",180
26.4277,-81.7951,2015,1,"estero","florida","FL",600
26.4277,-81.7951,2018,1,"estero","florida","FL",2400
26.4324,-81.9168,2009,1,"fort myers beach","florida","FL",900
26.4324,-81.9168,2011,1,"fort myers beach","florida","FL",180
26.4324,-81.9168,2013,3,"fort myers beach","florida","FL",144140
26.4324,-81.9168,2015,1,"fort myers beach","florida","FL",NA
26.4324,-81.9168,2019,1,"fort myers beach","florida","FL",300
26.4324,-81.9168,2020,1,"fort myers beach","florida","FL",240
26.4534,-82.1023,2013,1,"sanibel","florida","FL",1800
26.4534,-82.1023,2014,1,"sanibel","florida","FL",900
26.455,-80.0905,1986,1,"delray beach","florida","FL",900
26.455,-80.0905,1997,1,"delray beach","florida","FL",300
26.455,-80.0905,2001,1,"delray beach","florida","FL",NA
26.455,-80.0905,2005,1,"delray beach","florida","FL",60
26.455,-80.0905,2006,6,"delray beach","florida","FL",216090
26.455,-80.0905,2007,1,"delray beach","florida","FL",432000
26.455,-80.0905,2008,1,"delray beach","florida","FL",10
26.455,-80.0905,2009,2,"delray beach","florida","FL",600
26.455,-80.0905,2010,4,"delray beach","florida","FL",2145
26.455,-80.0905,2011,3,"delray beach","florida","FL",2600
26.455,-80.0905,2012,6,"delray beach","florida","FL",756800
26.455,-80.0905,2013,4,"delray beach","florida","FL",1200
26.455,-80.0905,2014,4,"delray beach","florida","FL",594630
26.455,-80.0905,2016,4,"delray beach","florida","FL",145500
26.455,-80.0905,2017,4,"delray beach","florida","FL",288100
26.455,-80.0905,2018,2,"delray beach","florida","FL",375
26.455,-80.0905,2020,3,"delray beach","florida","FL",230960
26.455,-80.0905,NA,1,"delray beach","florida","FL",NA
26.4759,-97.7769,2019,1,"raymondville","texas","TX",240
26.4759,-97.7769,2020,1,"raymondville","texas","TX",1320
26.5205,-82.191,2013,22,"captiva","florida","FL",103828.235294118
26.5281,-80.0811,1994,1,"boynton beach","florida","FL",NA
26.5281,-80.0811,2007,6,"boynton beach","florida","FL",505140
26.5281,-80.0811,2008,2,"boynton beach","florida","FL",1296210
26.5281,-80.0811,2009,2,"boynton beach","florida","FL",120
26.5281,-80.0811,2010,1,"boynton beach","florida","FL",2100
26.5281,-80.0811,2011,1,"boynton beach","florida","FL",300
26.5281,-80.0811,2012,2,"boynton beach","florida","FL",1296150
26.5281,-80.0811,2013,4,"boynton beach","florida","FL",1944300
26.5281,-80.0811,2014,7,"boynton beach","florida","FL",278100
26.5281,-80.0811,2015,4,"boynton beach","florida","FL",825
26.5281,-80.0811,2016,4,"boynton beach","florida","FL",1440
26.5281,-80.0811,2019,2,"boynton beach","florida","FL",64920
26.5281,-80.0811,2021,2,"boynton beach","florida","FL",75
26.5834,-80.0564,1967,1,"lantana","florida","FL",180
26.5834,-80.0564,2007,1,"lantana","florida","FL",25
26.5834,-80.0564,2014,2,"lantana","florida","FL",1950
26.5834,-80.0564,2015,2,"lantana","florida","FL",9450
26.5834,-80.0564,2017,3,"lantana","florida","FL",750
26.5899,-80.039,2013,1,"south palm beach","florida","FL",1050
26.612,-81.6388,2006,1,"lehigh acres","florida","FL",1296000
26.612,-81.6388,2007,3,"lehigh acres","florida","FL",288700
26.612,-81.6388,2008,3,"lehigh acres","florida","FL",400
26.612,-81.6388,2011,2,"lehigh acres","florida","FL",540
26.612,-81.6388,2013,3,"lehigh acres","florida","FL",420
26.612,-81.6388,2014,4,"lehigh acres","florida","FL",864200
26.612,-81.6388,2017,1,"lehigh acres","florida","FL",120
26.612,-81.6388,2018,1,"lehigh acres","florida","FL",345600
26.612,-81.6388,2020,2,"lehigh acres","florida","FL",330
26.612,-81.6388,2021,1,"lehigh acres","florida","FL",1800
26.6195,-81.8303,1998,1,"fort myers","florida","FL",3600
26.6195,-81.8303,2005,1,"fort myers","florida","FL",1200
26.6195,-81.8303,2006,3,"fort myers","florida","FL",620
26.6195,-81.8303,2008,4,"fort myers","florida","FL",864240
26.6195,-81.8303,2010,3,"fort myers","florida","FL",432310
26.6195,-81.8303,2011,1,"fort myers","florida","FL",1800
26.6195,-81.8303,2012,6,"fort myers","florida","FL",408
26.6195,-81.8303,2013,4,"fort myers","florida","FL",109530
26.6195,-81.8303,2014,5,"fort myers","florida","FL",259545
26.6195,-81.8303,2015,3,"fort myers","florida","FL",144180
26.6195,-81.8303,2016,1,"fort myers","florida","FL",2160000
26.6195,-81.8303,2017,6,"fort myers","florida","FL",1680
26.6195,-81.8303,2018,2,"fort myers","florida","FL",648150
26.6195,-81.8303,2019,5,"fort myers","florida","FL",627345
26.6195,-81.8303,2020,3,"fort myers","florida","FL",160
26.6195,-81.8303,2021,1,"fort myers","florida","FL",600
26.6195,-81.8303,NA,1,"fort myers","florida","FL",NA
26.6196,-80.0591,1977,1,"lake worth","florida","FL",900
26.6196,-80.0591,2006,2,"lake worth","florida","FL",43260
26.6196,-80.0591,2007,3,"lake worth","florida","FL",866500
26.6196,-80.0591,2008,3,"lake worth","florida","FL",289240
26.6196,-80.0591,2009,4,"lake worth","florida","FL",135.625
26.6196,-80.0591,2011,3,"lake worth","florida","FL",88900
26.6196,-80.0591,2012,5,"lake worth","florida","FL",2592195
26.6196,-80.0591,2013,8,"lake worth","florida","FL",1134135
26.6196,-80.0591,2014,7,"lake worth","florida","FL",185357.142857143
26.6196,-80.0591,2015,2,"lake worth","florida","FL",1944300
26.6196,-80.0591,2016,1,"lake worth","florida","FL",180
26.6196,-80.0591,2017,4,"lake worth","florida","FL",1036880
26.6196,-80.0591,2018,2,"lake worth","florida","FL",1296000
26.6196,-80.0591,2019,2,"lake worth","florida","FL",1080
26.6196,-80.0591,2020,3,"lake worth","florida","FL",864120
26.6196,-80.0591,2021,1,"lake worth","florida","FL",180
26.6272,-80.1371,2014,2,"greenacres","florida","FL",6566550
26.6349,-80.0968,2010,1,"palm springs","florida","FL",691200
26.6349,-80.0968,2013,1,"palm springs","florida","FL",NA
26.6349,-80.0968,2015,1,"palm springs","florida","FL",600
26.6349,-80.0968,2018,1,"palm springs","florida","FL",420
26.6349,-80.0968,2019,1,"palm springs","florida","FL",240
26.6446,-81.9956,1993,1,"cape coral","florida","FL",120
26.6446,-81.9956,2002,1,"cape coral","florida","FL",60
26.6446,-81.9956,2006,1,"cape coral","florida","FL",345600
26.6446,-81.9956,2007,2,"cape coral","florida","FL",1200
26.6446,-81.9956,2008,6,"cape coral","florida","FL",1370401.66666667
26.6446,-81.9956,2009,1,"cape coral","florida","FL",600
26.6446,-81.9956,2010,3,"cape coral","florida","FL",190
26.6446,-81.9956,2011,4,"cape coral","florida","FL",4185
26.6446,-81.9956,2012,7,"cape coral","florida","FL",720205
26.6446,-81.9956,2013,7,"cape coral","florida","FL",2460
26.6446,-81.9956,2014,13,"cape coral","florida","FL",133565
26.6446,-81.9956,2015,13,"cape coral","florida","FL",628707.272727273
26.6446,-81.9956,2016,7,"cape coral","florida","FL",248202.857142857
